Year,Plot,Transect,Quadrat,Germinant_Count,Veg_Cover,GSF,Germ_AT,Germ_PPT,Germ_ATmax,Germ_ATmin,Winter_AT,Winter_PPT,AprJun_AT,AprJun_PPT,Summer_ATmax,Summer_PPT,BA
1,3,3,40,0,55,0.1599,11.77585137,35.05514772,16.52229738,8.042707074,6.282519217,947.3602352,9.502303987,640.6436724,22.47083333,75.24,2.204736738
1,4,1,1,0,4,0.0726,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.200100532
1,4,1,2,0,5,0.0699,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.208853009
1,4,1,3,0,3,0.1002,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.013712196
1,4,1,4,1,4,0.085,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.05599175
1,4,1,5,0,3,0.0527,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.05599175
1,4,1,6,0,2,0.0517,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.801660975
1,4,1,7,0,2,0.0503,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.904142084
1,4,1,8,0,4,0.0477,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.906605093
1,4,1,9,0,10,0.0433,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.991165771
1,4,1,10,1,4,0.0528,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.176382293
1,4,1,11,0,5,0.047,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.107951336
1,4,1,12,0,1,0.07,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.080779702
1,4,1,13,0,50,0.0537,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.180317923
1,4,1,14,0,35,0.0963,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.124327674
1,4,1,15,0,0,0.1014,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.300787791
1,4,1,16,0,4,0.1046,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.327919371
1,4,1,17,0,8,0.1259,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.307418908
1,4,1,18,1,25,0.1273,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.377220384
1,4,1,19,0,40,0.1094,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.670354899
1,4,1,20,0,40,0.0953,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.785141625
1,4,1,21,0,15,0.0935,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.364579759
1,4,1,22,0,10,0.0741,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.364579759
1,4,1,23,0,0,0.0484,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.473706121
1,4,1,24,0,1,0.0326,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.442290194
1,4,1,25,1,3,0.0344,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.618300279
1,4,1,26,0,4,0.0477,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.554162309
1,4,1,27,0,2,0.0457,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.365736292
1,4,1,28,1,3,0.0767,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.327551805
1,4,1,29,0,20,0.0795,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.398535305
1,4,1,30,0,65,0.0843,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.444100965
1,4,1,31,0,75,0.0696,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.018243944
1,4,1,32,0,45,0.0828,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.129939343
1,4,1,33,0,5,0.0899,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.439171021
1,4,1,34,0,12,0.0818,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.439171021
1,4,1,35,0,3,0.0978,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.39979744
1,4,1,36,0,6,0.1121,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.178849229
1,4,1,37,0,2,0.0426,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.057304936
1,4,1,38,0,1,0.0685,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.057304936
1,4,1,39,0,1,0.0876,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.039660966
1,4,1,40,0,1,0.0821,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.785141625
1,4,2,1,0,65,0.1664,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.938054006
1,4,2,2,2,60,0.1626,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.988406667
1,4,2,3,0,45,0.1586,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.918483454
1,4,2,4,1,60,0.1554,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.918483454
1,4,2,5,0,70,0.1738,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.303956873
1,4,2,6,0,75,0.1465,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.346230144
1,4,2,7,0,78,0.075,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.539705913
1,4,2,8,0,78,0.1339,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.803756775
1,4,2,9,1,80,0.1422,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.785632927
1,4,2,10,0,55,0.1256,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.812053721
1,4,2,11,0,70,0.0563,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.813102228
1,4,2,12,0,55,0.0807,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.786221976
1,4,2,13,0,65,0.11,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.811389275
1,4,2,14,0,20,0.0508,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.990056361
1,4,2,15,0,0,0.0418,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.030701502
1,4,2,16,1,0,0.0708,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.174189819
1,4,2,17,1,0,0.0902,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.123977744
1,4,2,18,0,0,0.0613,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.039995903
1,4,2,19,0,3,0.1001,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.039995903
1,4,2,20,0,0,0.0645,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.087214826
1,4,2,21,1,15,0.0778,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.087214826
1,4,2,22,0,0,0.0881,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.165958061
1,4,2,23,1,0,0.0882,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.236643896
1,4,2,24,0,0,0.0581,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.622109103
1,4,2,25,1,0,0.0574,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.436188864
1,4,2,26,0,1,0.0575,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.436188864
1,4,2,27,0,3,0.0646,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.935664039
1,4,2,28,0,0,0.0558,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.971416149
1,4,2,29,0,6,0.0545,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.930588011
1,4,2,30,0,12,0.0719,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.930588011
1,4,2,31,0,20,0.0752,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.956583119
1,4,2,32,0,45,0.0704,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.756182067
1,4,2,33,0,55,0.0561,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.704803675
1,4,2,34,0,65,0.071,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.753961746
1,4,2,35,0,65,0.0867,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.905324466
1,4,2,36,0,70,0.0738,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.895821148
1,4,2,37,0,65,0.0979,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.808861863
1,4,2,38,0,70,0.1038,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.766588593
1,4,2,39,0,70,0.1202,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.720097734
1,4,2,40,0,65,0.1348,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.105398365
1,4,3,1,0,1,0.0972,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.36066262
1,4,3,2,2,0,0.1085,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.401490758
1,4,3,3,0,50,0.0808,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.477944557
1,4,3,4,0,25,0.0373,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,1.356376345
1,4,3,5,0,0,0.0354,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.026283279
1,4,3,6,1,3,0.0424,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.018784298
1,4,3,7,0,5,0.0465,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.052437824
1,4,3,8,0,20,0.0397,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.098054534
1,4,3,9,1,12,0.0246,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.094315254
1,4,3,10,1,12,0.0217,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.136588524
1,4,3,11,0,2,0.0237,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.205867711
1,4,3,12,0,4,0.0478,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.366374036
1,4,3,13,0,20,0.0352,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.34573927
1,4,3,14,2,70,0.0512,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.429902537
1,4,3,15,0,75,0.0856,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.404106134
1,4,3,16,1,40,0.0723,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.563051088
1,4,3,17,0,35,0.1041,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.563051088
1,4,3,18,0,25,0.1022,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.563051088
1,4,3,19,1,30,0.0987,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.616901127
1,4,3,20,0,15,0.085,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.589729492
1,4,3,21,0,65,0.0899,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.879343494
1,4,3,22,1,40,0.0905,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.854737755
1,4,3,23,1,0,0.0833,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.98778499
1,4,3,24,0,3,0.1133,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.981703652
1,4,3,25,0,8,0.0515,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.976677103
1,4,3,26,0,15,0.0605,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.670604655
1,4,3,27,0,6,0.0791,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.629776517
1,4,3,28,0,2,0.0961,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.629776517
1,4,3,29,0,25,0.091,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,4.504814529
1,4,3,30,0,20,0.126,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,4.504814529
1,4,3,31,0,40,0.2024,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.621210179
1,4,3,32,0,50,0.1744,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.686618924
1,4,3,33,0,55,0.1699,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.686618924
1,4,3,34,0,35,0.1638,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.686618924
1,4,3,35,0,70,0.1137,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.628938497
1,4,3,36,0,70,0.1358,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.3760827
1,4,3,37,0,75,0.1174,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.306803513
1,4,3,38,0,75,0.1053,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.392333373
1,4,3,39,0,75,0.077,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,3.375790532
1,4,3,40,0,80,0.0517,9.945768369,94.25879726,16.96666667,2.020833333,1.802166027,940.1422472,5.511339984,950.43,24.28333333,187.27,2.616901127
1,5,1,1,0,2,0.0713,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.354986618
1,5,1,2,0,5,0.1131,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.354986618
1,5,1,3,0,5,0.2199,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.351247337
1,5,1,4,1,5,0.2552,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.377262866
1,5,1,5,0,7,0.2672,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.391155774
1,5,1,6,0,15,0.2472,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.386254104
1,5,1,7,0,12,0.2332,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.399857986
1,5,1,8,0,25,0.2655,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.399857986
1,5,1,9,0,25,0.2643,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.420469975
1,5,1,10,0,35,0.326,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.400131305
1,5,1,11,0,50,0.2627,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.432496777
1,5,1,12,0,55,0.267,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.432496777
1,5,1,13,0,65,0.2257,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.432327131
1,5,1,14,0,65,0.2159,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.486916231
1,5,1,15,0,50,0.1648,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.486916231
1,5,1,16,0,55,0.1993,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.486916231
1,5,1,17,1,60,0.1965,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.486916231
1,5,1,18,0,55,0.1671,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.643845852
1,5,1,19,0,55,0.1958,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.673101149
1,5,1,20,0,40,0.1328,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.622314162
1,5,1,21,1,40,0.154,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.577075228
1,5,1,22,0,55,0.175,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.6111458
1,5,1,23,0,65,0.1537,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.649009845
1,5,1,24,0,65,0.1403,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.653873816
1,5,1,25,0,65,0.0916,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.627858287
1,5,1,26,0,45,0.1142,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.590796133
1,5,1,27,1,20,0.1359,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.633434614
1,5,1,28,0,12,0.1641,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.706882694
1,5,1,29,0,35,0.0651,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.706882694
1,5,1,30,0,20,0.1438,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.706882694
1,5,1,31,1,50,0.2494,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.686207088
1,5,1,32,0,40,0.2202,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.67869554
1,5,1,33,0,60,0.3028,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.565698735
1,5,1,34,0,75,0.3336,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.560169532
1,5,1,35,0,55,0.2634,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.62753706
1,5,1,36,0,75,0.3451,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.781413053
1,5,1,37,0,75,0.2401,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.776634691
1,5,1,38,0,70,0.0815,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.734067681
1,5,1,39,0,55,0.216,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.734067681
1,5,1,40,0,40,0.2044,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.622314162
1,5,2,1,1,0,0.0835,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.533965508
1,5,2,2,0,10,0.0705,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.537312089
1,5,2,3,0,0,0.1029,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.68730586
1,5,2,4,0,15,0.1056,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.68730586
1,5,2,5,0,1,0.0776,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.68730586
1,5,2,6,0,2,0.0933,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.844235481
1,5,2,7,0,2,0.0698,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.824868348
1,5,2,8,1,0,0.0387,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.863894783
1,5,2,9,0,1,0.0575,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.863894783
1,5,2,10,0,1,0.0931,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.808769257
1,5,2,11,0,0,0.0948,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.87276507
1,5,2,12,0,0,0.1019,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.915105099
1,5,2,13,0,0,0.1158,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.91884438
1,5,2,14,0,5,0.0703,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.904530498
1,5,2,15,0,0,0.0462,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.888691374
1,5,2,16,0,0,0.0974,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.888691374
1,5,2,17,0,0,0.114,10.55752688,4.34,17.0625,2.370833333,0.99941678,336.4266526,3.608883789,282.25,26.53333333,84.22,0.889398232
